,Date/Time,Load,Bill Before Solar,Solar,Net Load,Bill Solar Only,Import Rate,Export Rate,basic storage,soc
5519, 08/18  24:00:00,0.809615916595,0.0601787510805,0.0,0.809615916595,0.0601787510805,0.07433,0.04433,0.0,0.00396474983817
5520, 08/19  01:00:00,0.662742987376,0.0492616862517,0.0,0.662742987376,0.0492616862517,0.07433,0.04433,0.0,0.00396474983817
5521, 08/19  02:00:00,0.54155615915,0.0402538693096,0.0,0.54155615915,0.0402538693096,0.07433,0.04433,0.0,0.00396474983817
5522, 08/19  03:00:00,0.526334666262,0.0391224557433,0.0,0.526334666262,0.0391224557433,0.07433,0.04433,0.0,0.00396474983817
5523, 08/19  04:00:00,0.526633878014,0.0391446961528,0.0,0.526633878014,0.0391446961528,0.07433,0.04433,0.0,0.00396474983817
5524, 08/19  05:00:00,0.582968703235,0.0433320637115,0.0,0.582968703235,0.0433320637115,0.07433,0.04433,0.0,0.00396474983817
5525, 08/19  06:00:00,0.765506805217,0.0569001208318,0.022625,0.742881805217,0.0552184045818,0.07433,0.04433,0.0,0.00396474983817
5526, 08/19  07:00:00,1.05229498114,0.0782170859481,0.263836,0.78845898114,0.0586061560681,0.07433,0.04433,0.0,0.00396474983817
5527, 08/19  08:00:00,1.07169135364,0.0796588183161,0.645781,0.42591035364,0.0316579165861,0.07433,0.04433,0.0,0.00396474983817
5528, 08/19  09:00:00,1.20371411029,0.0894720698179,2.969871,-1.76615688971,-0.0782937349208,0.07433,0.04433,-1.76615688971,0.193874092818
5529, 08/19  10:00:00,1.25844864811,0.093540488014,3.899876,-2.64142735189,-0.117094474509,0.07433,0.04433,-2.64142735189,0.477898539258
5530, 08/19  11:00:00,1.5395085152,0.114431667935,4.667081,-3.1275724848,-0.138645288251,0.07433,0.04433,-3.1275724848,0.814196655903
5531, 08/19  12:00:00,1.67467996005,0.124478961431,5.0,-3.32532003995,-0.147411437371,0.07433,0.04433,-3.32532003995,1.17175795052
5532, 08/19  13:00:00,1.83535525902,0.136421956403,5.0,-3.16464474098,-0.140288701368,0.07433,0.04433,0.0,1.17175795052
5533, 08/19  14:00:00,2.06180939613,0.153254292414,4.744354,-2.68254460387,-0.11891720229,0.07433,0.04433,0.0,1.17175795052
5534, 08/19  15:00:00,2.30194951321,0.171103907317,4.043458,-1.74150848679,-0.0772010712194,0.07433,0.04433,0.0,1.17175795052
5535, 08/19  16:00:00,2.53159556277,0.188173498181,3.040853,-0.50925743723,-0.0225753821924,0.07433,0.04433,0.0,1.17175795052
5536, 08/19  17:00:00,2.76931096046,1.07817583624,1.755415,1.01389596046,0.394740114286,0.38933,0.35933,1.01389596046,1.0627368795
5537, 08/19  18:00:00,2.72330209217,1.06026320354,0.43596,2.28734209217,0.890530896745,0.38933,0.35933,2.28734209217,0.816786116905
5538, 08/19  19:00:00,2.61569961203,1.01837032995,0.0,2.61569961203,1.01837032995,0.38933,0.35933,2.61569961203,0.535528094106
5539, 08/19  20:00:00,2.62368685629,1.02148000376,0.0,2.62368685629,1.02148000376,0.38933,0.35933,2.62368685629,0.253411227838
5540, 08/19  21:00:00,2.61117165104,1.0166074589,0.0,2.61117165104,1.0166074589,0.38933,0.35933,2.61117165104,-0.0273599174349
5541, 08/19  22:00:00,2.04561899586,0.152050859962,0.0,2.04561899586,0.152050859962,0.07433,0.04433,0.0,-0.0273599174349
5542, 08/19  23:00:00,1.45939691851,0.108476972953,0.0,1.45939691851,0.108476972953,0.07433,0.04433,0.0,-0.0273599174349
5543, 08/19  24:00:00,0.85419517147,0.0634923270954,0.0,0.85419517147,0.0634923270954,0.07433,0.04433,0.0,-0.0273599174349
5544, 08/20  01:00:00,0.606858359952,0.0451077818952,0.0,0.606858359952,0.0451077818952,0.07433,0.04433,0.0,-0.0273599174349
5545, 08/20  02:00:00,0.54155615915,0.0402538693096,0.0,0.54155615915,0.0402538693096,0.07433,0.04433,0.0,-0.0273599174349
5546, 08/20  03:00:00,0.526334666262,0.0391224557433,0.0,0.526334666262,0.0391224557433,0.07433,0.04433,0.0,-0.0273599174349
5547, 08/20  04:00:00,0.526633878014,0.0391446961528,0.0,0.526633878014,0.0391446961528,0.07433,0.04433,0.0,-0.0273599174349
5548, 08/20  05:00:00,0.582968703235,0.0433320637115,0.0,0.582968703235,0.0433320637115,0.07433,0.04433,0.0,-0.0273599174349
5549, 08/20  06:00:00,0.765506805217,0.0569001208318,0.028776,0.736730805217,0.0547612007518,0.07433,0.04433,0.0,-0.0273599174349
5550, 08/20  07:00:00,1.05229498114,0.0782170859481,0.247301,0.80499398114,0.0598352026181,0.07433,0.04433,0.0,-0.0273599174349
5551, 08/20  08:00:00,0.971975805572,0.0722469616282,1.653847,-0.681871194428,-0.030227350049,0.07433,0.04433,-0.681871194428,0.0459595658369
5552, 08/20  09:00:00,0.891354608727,0.0662543880667,3.07075,-2.17939539127,-0.0966125976951,0.07433,0.04433,-2.17939539127,0.280303156296
5553, 08/20  10:00:00,0.900243760727,0.0669151187348,3.843759,-2.94351523927,-0.130486030557,0.07433,0.04433,-2.94351523927,0.596810171272
5554, 08/20  11:00:00,0.982559722891,0.0730336642025,4.743768,-3.76120827711,-0.166734362924,0.07433,0.04433,-3.76120827711,1.00124116881
5555, 08/20  12:00:00,1.15537993475,0.08587939055,5.0,-3.84462006525,-0.170432007493,0.07433,0.04433,0.0,1.00124116881
5556, 08/20  13:00:00,1.30254870501,0.0968184452434,5.0,-3.69745129499,-0.163908015907,0.07433,0.04433,0.0,1.00124116881
5557, 08/20  14:00:00,1.55359412622,0.115478651402,4.799952,-3.24635787378,-0.143911044545,0.07433,0.04433,0.0,1.00124116881
5558, 08/20  15:00:00,1.72135315514,0.127948180022,4.114723,-2.39336984486,-0.106098085223,0.07433,0.04433,0.0,1.00124116881
5559, 08/20  16:00:00,1.89079531355,0.140542815656,3.121695,-1.23089968645,-0.0545657831003,0.07433,0.04433,0.0,1.00124116881
5560, 08/20  17:00:00,1.91600456698,0.745958058062,1.854405,0.06159956698,0.0239825594123,0.38933,0.35933,0.06159956698,0.994617559458
5561, 08/20  18:00:00,2.08651183336,0.812341652082,0.495634,1.59087783336,0.619376466862,0.38933,0.35933,1.59087783336,0.823555426838
5562, 08/20  19:00:00,2.08319264795,0.811049393626,0.012902,2.07029064795,0.806026257966,0.38933,0.35933,2.07029064795,0.600943529209
5563, 08/20  20:00:00,2.22588273903,0.866602926787,0.0,2.22588273903,0.866602926787,0.38933,0.35933,2.22588273903,0.361601299206
5564, 08/20  21:00:00,2.32574209354,0.905481169278,0.0,2.32574209354,0.905481169278,0.38933,0.35933,2.32574209354,0.111521504202
5565, 08/20  22:00:00,1.79964879576,0.133767894989,0.0,1.79964879576,0.133767894989,0.07433,0.04433,1.79964879576,-0.0819891189981
5566, 08/20  23:00:00,1.24381993827,0.0924531360116,0.0,1.24381993827,0.0924531360116,0.07433,0.04433,0.0,-0.0819891189981
5567, 08/20  24:00:00,0.752249065502,0.0559146730388,0.0,0.752249065502,0.0559146730388,0.07433,0.04433,0.0,-0.0819891189981
5568, 08/21  01:00:00,0.602253498553,0.0447655025474,0.0,0.602253498553,0.0447655025474,0.07433,0.04433,0.0,-0.0819891189981
5569, 08/21  02:00:00,0.538509714329,0.0400274270661,0.0,0.538509714329,0.0400274270661,0.07433,0.04433,0.0,-0.0819891189981
5570, 08/21  03:00:00,0.524741694739,0.0390040501699,0.0,0.524741694739,0.0390040501699,0.07433,0.04433,0.0,-0.0819891189981
5571, 08/21  04:00:00,0.523517529818,0.0389130579914,0.0,0.523517529818,0.0389130579914,0.07433,0.04433,0.0,-0.0819891189981
5572, 08/21  05:00:00,0.578189228568,0.0429768053595,0.0,0.578189228568,0.0429768053595,0.07433,0.04433,0.0,-0.0819891189981
5573, 08/21  06:00:00,0.753110374364,0.0559786941265,0.041335,0.711775374364,0.0529062635765,0.07433,0.04433,0.0,-0.0819891189981
5574, 08/21  07:00:00,1.02760672571,0.076382007922,0.259054,0.76855272571,0.057126524102,0.07433,0.04433,0.0,-0.0819891189981
5575, 08/21  08:00:00,0.934132288083,0.0694340529732,0.588671,0.345461288083,0.0256781375432,0.07433,0.04433,0.0,-0.0819891189981
5576, 08/21  09:00:00,0.838818374107,0.0623493697474,2.556185,-1.71736662589,-0.0761308625258,0.07433,0.04433,-1.71736662589,0.102673959055
5577, 08/21  10:00:00,0.840841493475,0.06249974821,4.130649,-3.28980750653,-0.145837166764,0.07433,0.04433,-3.28980750653,0.456416701692
5578, 08/21  11:00:00,0.998926298534,0.07425019177,4.826719,-3.82779270147,-0.169686050456,0.07433,0.04433,-3.82779270147,0.868007314753
5579, 08/21  12:00:00,1.22054725128,0.0907232771876,5.0,-3.77945274872,-0.167543140351,0.07433,0.04433,-3.77945274872,1.27440008343
5580, 08/21  13:00:00,1.41537799954,0.105205046706,5.0,-3.58462200046,-0.15890629328,0.07433,0.04433,0.0,1.27440008343
5581, 08/21  14:00:00,1.67562527713,0.124549226849,4.731299,-3.05567372287,-0.135458016135,0.07433,0.04433,0.0,1.27440008343
5582, 08/21  15:00:00,1.98888171598,0.147833577949,4.079748,-2.09086628402,-0.0926881023706,0.07433,0.04433,0.0,1.27440008343
5583, 08/21  16:00:00,1.96982010532,0.146416728428,3.101555,-1.13173489468,-0.0501698078812,0.07433,0.04433,0.0,1.27440008343
5584, 08/21  17:00:00,2.11122872607,0.821964679921,1.796794,0.31443472607,0.122418871901,0.38933,0.35933,0.31443472607,1.24058989783
5585, 08/21  18:00:00,2.23307328697,0.869402422816,0.443535,1.78953828697,0.696720941266,0.38933,0.35933,1.78953828697,1.04816642612
5586, 08/21  19:00:00,2.15967795337,0.840827417586,0.010664,2.14901395337,0.836675602466,0.38933,0.35933,2.14901395337,0.817089656937
5587, 08/21  20:00:00,2.31279129339,0.900439034256,0.0,2.31279129339,0.900439034256,0.38933,0.35933,2.31279129339,0.568402421088
5588, 08/21  21:00:00,2.35250782963,0.91590187331,0.0,2.35250782963,0.91590187331,0.38933,0.35933,2.35250782963,0.315444589945
5589, 08/21  22:00:00,1.85049205254,0.137547074265,0.0,1.85049205254,0.137547074265,0.07433,0.04433,1.85049205254,0.116466949887
5590, 08/21  23:00:00,1.33260542706,0.0990525613934,0.0,1.33260542706,0.0990525613934,0.07433,0.04433,1.33260542706,-0.0268239562482
5591, 08/21  24:00:00,0.798563032409,0.059357190199,0.0,0.798563032409,0.059357190199,0.07433,0.04433,0.0,-0.0268239562482
5592, 08/22  01:00:00,0.602253498553,0.0447655025474,0.0,0.602253498553,0.0447655025474,0.07433,0.04433,0.0,-0.0268239562482
5593, 08/22  02:00:00,0.538509714329,0.0400274270661,0.0,0.538509714329,0.0400274270661,0.07433,0.04433,0.0,-0.0268239562482
5594, 08/22  03:00:00,0.524741694739,0.0390040501699,0.0,0.524741694739,0.0390040501699,0.07433,0.04433,0.0,-0.0268239562482
5595, 08/22  04:00:00,0.523517529818,0.0389130579914,0.0,0.523517529818,0.0389130579914,0.07433,0.04433,0.0,-0.0268239562482
5596, 08/22  05:00:00,0.578189228568,0.0429768053595,0.0,0.578189228568,0.0429768053595,0.07433,0.04433,0.0,-0.0268239562482
5597, 08/22  06:00:00,0.753110374364,0.0559786941265,0.016919,0.736191374364,0.0547211048565,0.07433,0.04433,0.0,-0.0268239562482
5598, 08/22  07:00:00,1.02760672571,0.076382007922,0.267871,0.75973572571,0.056471156492,0.07433,0.04433,0.0,-0.0268239562482
5599, 08/22  08:00:00,0.934132288083,0.0694340529732,0.642894,0.291238288083,0.0216477419532,0.07433,0.04433,0.0,-0.0268239562482
5600, 08/22  09:00:00,0.922696756609,0.0685840499187,0.981166,-0.058469243391,-0.00259194155952,0.07433,0.04433,-0.058469243391,-0.0205369408298
5601, 08/22  10:00:00,1.14053001383,0.084775595928,2.846794,-1.70626398617,-0.0756386825069,0.07433,0.04433,-1.70626398617,0.162932304995
5602, 08/22  11:00:00,1.34876521557,0.100253718473,4.721508,-3.37274278443,-0.149513687634,0.07433,0.04433,-3.37274278443,0.52559281945
5603, 08/22  12:00:00,1.56823237703,0.116566712585,5.0,-3.43176762297,-0.152130258726,0.07433,0.04433,-3.43176762297,0.894600090737
5604, 08/22  13:00:00,1.80158642853,0.133911919233,5.0,-3.19841357147,-0.141785673623,0.07433,0.04433,-3.19841357147,1.23851552853
5605, 08/22  14:00:00,2.04838443827,0.152256415297,4.811873,-2.76348856173,-0.122505447941,0.07433,0.04433,0.0,1.23851552853
5606, 08/22  15:00:00,2.36138297381,0.175521596443,4.139288,-1.77790502619,-0.078814529811,0.07433,0.04433,0.0,1.23851552853
5607, 08/22  16:00:00,2.65677581716,0.19747814649,3.119671,-0.46289518284,-0.0205201434553,0.07433,0.04433,0.0,1.23851552853
5608, 08/22  17:00:00,2.88052684498,1.12147551656,1.84886,1.03166684498,0.401658852756,0.38933,0.35933,1.03166684498,1.12758360971
5609, 08/22  18:00:00,2.86408082433,1.11507258734,0.559007,2.30507382433,0.897434392026,0.38933,0.35933,2.30507382433,0.879726209249
5610, 08/22  19:00:00,2.72077890157,1.05928084975,0.0,2.72077890157,1.05928084975,0.38933,0.35933,2.72077890157,0.587169338112
5611, 08/22  20:00:00,2.78581598966,1.08460173925,0.0,2.78581598966,1.08460173925,0.38933,0.35933,2.78581598966,0.287619231697
5612, 08/22  21:00:00,2.80275432855,1.09119634273,0.0,2.80275432855,1.09119634273,0.38933,0.35933,2.80275432855,-0.0137522014803
5613, 08/22  22:00:00,2.14104296038,0.159143723245,0.0,2.14104296038,0.159143723245,0.07433,0.04433,0.0,-0.0137522014803
5614, 08/22  23:00:00,1.57030022129,0.116720415448,0.0,1.57030022129,0.116720415448,0.07433,0.04433,0.0,-0.0137522014803
5615, 08/22  24:00:00,0.988820859524,0.0734990544884,0.0,0.988820859524,0.0734990544884,0.07433,0.04433,0.0,-0.0137522014803
5616, 08/23  01:00:00,0.662040392564,0.0492094623793,0.0,0.662040392564,0.0492094623793,0.07433,0.04433,0.0,-0.0137522014803
5617, 08/23  02:00:00,0.538509714329,0.0400274270661,0.0,0.538509714329,0.0400274270661,0.07433,0.04433,0.0,-0.0137522014803
5618, 08/23  03:00:00,0.524741694739,0.0390040501699,0.0,0.524741694739,0.0390040501699,0.07433,0.04433,0.0,-0.0137522014803
5619, 08/23  04:00:00,0.523517529818,0.0389130579914,0.0,0.523517529818,0.0389130579914,0.07433,0.04433,0.0,-0.0137522014803
5620, 08/23  05:00:00,0.578189228568,0.0429768053595,0.0,0.578189228568,0.0429768053595,0.07433,0.04433,0.0,-0.0137522014803
5621, 08/23  06:00:00,0.753110374364,0.0559786941265,0.035319,0.717791374364,0.0533534328565,0.07433,0.04433,0.0,-0.0137522014803
5622, 08/23  07:00:00,1.02760672571,0.076382007922,0.301351,0.72625572571,0.053982588092,0.07433,0.04433,0.0,-0.0137522014803
5623, 08/23  08:00:00,0.934132288083,0.0694340529732,1.547462,-0.613329711917,-0.0271889061293,0.07433,0.04433,-0.613329711917,0.0521972299086
5624, 08/23  09:00:00,0.838818374107,0.0623493697474,2.970296,-2.13147762589,-0.0944884031558,0.07433,0.04433,-2.13147762589,0.281388372478
5625, 08/23  10:00:00,0.840841493475,0.06249974821,3.986815,-3.14597350653,-0.139461005544,0.07433,0.04433,-3.14597350653,0.619665093609
5626, 08/23  11:00:00,1.00615402639,0.0747874287816,4.777276,-3.77112197361,-0.16717383709,0.07433,0.04433,-3.77112197361,1.02516208002
5627, 08/23  12:00:00,1.22029499711,0.0907045271352,4.953901,-3.73360600289,-0.165510754108,0.07433,0.04433,0.0,1.02516208002
5628, 08/23  13:00:00,1.45669667519,0.108276263867,5.0,-3.54330332481,-0.157074636389,0.07433,0.04433,0.0,1.02516208002
5629, 08/23  14:00:00,1.69452378386,0.125953952854,4.688213,-2.99368921614,-0.132710242951,0.07433,0.04433,0.0,1.02516208002
5630, 08/23  15:00:00,1.99973148561,0.148640041325,4.00536,-2.00562851439,-0.0889095120429,0.07433,0.04433,0.0,1.02516208002
5631, 08/23  16:00:00,2.32727448869,0.172986312744,2.765212,-0.43793751131,-0.0194137698764,0.07433,0.04433,0.0,1.02516208002
5632, 08/23  17:00:00,2.57756174678,1.00352211487,1.583911,0.99365074678,0.386858045244,0.38933,0.35933,0.99365074678,0.918317913699
5633, 08/23  18:00:00,2.58034608193,1.00460614008,0.469777,2.11056908193,0.821707860668,0.38933,0.35933,2.11056908193,0.691375001663
5634, 08/23  19:00:00,2.5211714621,0.981567685339,0.004562,2.5166094621,0.979791561879,0.38933,0.35933,2.5166094621,0.420771833695
5635, 08/23  20:00:00,2.55671716882,0.995406695337,0.0,2.55671716882,0.995406695337,0.38933,0.35933,2.55671716882,0.145856009091
5636, 08/23  21:00:00,2.57527361208,1.00263127539,0.0,2.57527361208,1.00263127539,0.38933,0.35933,2.57527361208,-0.131055131993
5637, 08/23  22:00:00,2.02244302437,0.150328190001,0.0,2.02244302437,0.150328190001,0.07433,0.04433,0.0,-0.131055131993
5638, 08/23  23:00:00,1.45075272523,0.107834450066,0.0,1.45075272523,0.107834450066,0.07433,0.04433,0.0,-0.131055131993
5639, 08/23  24:00:00,0.887205427794,0.0659459794479,0.0,0.887205427794,0.0659459794479,0.07433,0.04433,0.0,-0.131055131993
5640, 08/24  01:00:00,0.620721049734,0.0461381956267,0.0,0.620721049734,0.0461381956267,0.07433,0.04433,0.0,-0.131055131993
5641, 08/24  02:00:00,0.538509714329,0.0400274270661,0.0,0.538509714329,0.0400274270661,0.07433,0.04433,0.0,-0.131055131993
5642, 08/24  03:00:00,0.524741694739,0.0390040501699,0.0,0.524741694739,0.0390040501699,0.07433,0.04433,0.0,-0.131055131993
5643, 08/24  04:00:00,0.523517529818,0.0389130579914,0.0,0.523517529818,0.0389130579914,0.07433,0.04433,0.0,-0.131055131993
5644, 08/24  05:00:00,0.578189228568,0.0429768053595,0.0,0.578189228568,0.0429768053595,0.07433,0.04433,0.0,-0.131055131993
5645, 08/24  06:00:00,0.753110374364,0.0559786941265,0.032142,0.720968374364,0.0535895792665,0.07433,0.04433,0.0,-0.131055131993
5646, 08/24  07:00:00,1.02760672571,0.076382007922,0.675343,0.35226372571,0.026183762732,0.07433,0.04433,0.0,-0.131055131993
5647, 08/24  08:00:00,0.934132288083,0.0694340529732,1.903921,-0.969788711917,-0.0429907335993,0.07433,0.04433,-0.969788711917,-0.0267767758726
5648, 08/24  09:00:00,0.838818374107,0.0623493697474,3.038576,-2.19975762589,-0.0975152555558,0.07433,0.04433,-2.19975762589,0.20975630218
5649, 08/24  10:00:00,0.894852475965,0.0665143845385,3.853988,-2.95913552404,-0.13117847778,0.07433,0.04433,-2.95913552404,0.527942917668
5650, 08/24  11:00:00,1.2083695893,0.0898181115727,4.828705,-3.6203354107,-0.160489468756,0.07433,0.04433,-3.6203354107,0.917226295163
5651, 08/24  12:00:00,1.46688123142,0.109033281931,5.0,-3.53311876858,-0.156623155011,0.07433,0.04433,-3.53311876858,1.2971315391
5652, 08/24  13:00:00,1.61778007609,0.120249593056,5.0,-3.38221992391,-0.149933809227,0.07433,0.04433,0.0,1.2971315391
5653, 08/24  14:00:00,1.84714274356,0.137298120129,4.766657,-2.91951425644,-0.129422066988,0.07433,0.04433,0.0,1.2971315391
5654, 08/24  15:00:00,2.1440056466,0.159363939712,4.068193,-1.9241873534,-0.0852992253762,0.07433,0.04433,0.0,1.2971315391
5655, 08/24  16:00:00,2.42065754718,0.179927475482,3.039079,-0.61842145282,-0.0274146230035,0.07433,0.04433,0.0,1.2971315391
5656, 08/24  17:00:00,2.73198624309,0.384253865091,1.724331,1.00765524309,0.141726709941,0.14065,0.11065,1.00765524309,1.18878151296
5657, 08/24  18:00:00,2.74209796628,0.385676078957,0.512789,2.22930896628,0.313552306107,0.14065,0.11065,2.22930896628,0.949070871422
5658, 08/24  19:00:00,2.69564942063,0.379143091012,0.0,2.69564942063,0.379143091012,0.14065,0.11065,2.69564942063,0.65921609501
5659, 08/24  20:00:00,2.79636181364,0.393308289088,0.0,2.79636181364,0.393308289088,0.14065,0.11065,2.79636181364,0.358532029027
5660, 08/24  21:00:00,2.78076360408,0.391114400914,0.0,2.78076360408,0.391114400914,0.14065,0.11065,2.78076360408,0.0595251898788
5661, 08/24  22:00:00,2.20297827045,0.163747374843,0.0,2.20297827045,0.163747374843,0.07433,0.04433,0.0,0.0595251898788
5662, 08/24  23:00:00,1.59626025208,0.118650024537,0.0,1.59626025208,0.118650024537,0.07433,0.04433,0.0,0.0595251898788
5663, 08/24  24:00:00,1.03412309652,0.0768663697643,0.0,1.03412309652,0.0768663697643,0.07433,0.04433,0.0,0.0595251898788
5664, 08/25  01:00:00,0.756078833846,0.0561993397198,0.0,0.756078833846,0.0561993397198,0.07433,0.04433,0.0,0.0595251898788
5665, 08/25  02:00:00,0.591528598934,0.0439683207588,0.0,0.591528598934,0.0439683207588,0.07433,0.04433,0.0,0.0595251898788
5666, 08/25  03:00:00,0.524741694739,0.0390040501699,0.0,0.524741694739,0.0390040501699,0.07433,0.04433,0.0,0.0595251898788
5667, 08/25  04:00:00,0.523517529818,0.0389130579914,0.0,0.523517529818,0.0389130579914,0.07433,0.04433,0.0,0.0595251898788
5668, 08/25  05:00:00,0.578189228568,0.0429768053595,0.0,0.578189228568,0.0429768053595,0.07433,0.04433,0.0,0.0595251898788
5669, 08/25  06:00:00,0.753110374364,0.0559786941265,0.031537,0.721573374364,0.0536345489165,0.07433,0.04433,0.0,0.0595251898788
5670, 08/25  07:00:00,1.12520517748,0.0836365008421,0.648309,0.47689617748,0.0354476928721,0.07433,0.04433,0.0,0.0595251898788
5671, 08/25  08:00:00,1.26439625593,0.0939825737033,1.836872,-0.57247574407,-0.0253778497346,0.07433,0.04433,-0.57247574407,0.121081721499
5672, 08/25  09:00:00,1.39166863172,0.103442729396,2.938362,-1.54669336828,-0.0685649170159,0.07433,0.04433,-1.54669336828,0.287392836368
5673, 08/25  10:00:00,1.54933717283,0.115162232056,3.719636,-2.17029882717,-0.0962093470084,0.07433,0.04433,-2.17029882717,0.520758301655
5674, 08/25  11:00:00,1.76607552233,0.131272393575,4.697891,-2.93181547767,-0.129967380125,0.07433,0.04433,-2.93181547767,0.836007277749
5675, 08/25  12:00:00,1.93089632576,0.143523523894,5.0,-3.06910367424,-0.136053365879,0.07433,0.04433,-3.06910367424,1.16601842552
5676, 08/25  13:00:00,2.11744721326,0.157389851362,4.995348,-2.87790078674,-0.127577341876,0.07433,0.04433,0.0,1.16601842552
5677, 08/25  14:00:00,2.2857858551,0.16990246261,4.668695,-2.3829091449,-0.105634362393,0.07433,0.04433,0.0,1.16601842552
5678, 08/25  15:00:00,2.59234854675,0.19268926748,4.022755,-1.43040645325,-0.0634099180726,0.07433,0.04433,0.0,1.16601842552
5679, 08/25  16:00:00,2.73076346751,0.20297764854,2.963235,-0.23247153249,-0.0103054630353,0.07433,0.04433,0.0,1.16601842552
5680, 08/25  17:00:00,2.84404801096,0.400015352742,1.691216,1.15283201096,0.162145822342,0.14065,0.11065,1.15283201096,1.04205799423
5681, 08/25  18:00:00,2.84503800846,0.40015459589,0.490531,2.35450700846,0.33116141074,0.14065,0.11065,2.35450700846,0.788885197622
5682, 08/25  19:00:00,2.76124154601,0.388368623446,0.0,2.76124154601,0.388368623446,0.14065,0.11065,2.76124154601,0.491977504502
5683, 08/25  20:00:00,2.87962051232,0.405018625058,0.0,2.87962051232,0.405018625058,0.14065,0.11065,2.87962051232,0.182340890275
5684, 08/25  21:00:00,2.85095122363,0.400986289604,0.0,2.85095122363,0.400986289604,0.14065,0.11065,2.85095122363,-0.124213004739
5685, 08/25  22:00:00,2.29222261539,0.170380907002,0.0,2.29222261539,0.170380907002,0.07433,0.04433,0.0,-0.124213004739
5686, 08/25  23:00:00,1.70182244308,0.126496462194,0.0,1.70182244308,0.126496462194,0.07433,0.04433,0.0,-0.124213004739
5687, 08/25  24:00:00,1.13404114187,0.0842932780752,0.0,1.13404114187,0.0842932780752,0.07433,0.04433,0.0,-0.124213004739
5688, 08/26  01:00:00,0.822627549681,0.0611459057678,0.0,0.822627549681,0.0611459057678,0.07433,0.04433,0.0,-0.124213004739
5689, 08/26  02:00:00,0.657638604891,0.0488822775015,0.0,0.657638604891,0.0488822775015,0.07433,0.04433,0.0,-0.124213004739
5690, 08/26  03:00:00,0.538657762708,0.0400384315021,0.0,0.538657762708,0.0400384315021,0.07433,0.04433,0.0,-0.124213004739
5691, 08/26  04:00:00,0.526633878014,0.0391446961528,0.0,0.526633878014,0.0391446961528,0.07433,0.04433,0.0,-0.124213004739
5692, 08/26  05:00:00,0.582968703235,0.0433320637115,0.0,0.582968703235,0.0433320637115,0.07433,0.04433,0.0,-0.124213004739
5693, 08/26  06:00:00,0.765506805217,0.0569001208318,0.028979,0.736527805217,0.0547461117618,0.07433,0.04433,0.0,-0.124213004739
5694, 08/26  07:00:00,1.22340533872,0.0909357188271,0.631871,0.59153433872,0.0439687473971,0.07433,0.04433,0.0,-0.124213004739
5695, 08/26  08:00:00,1.23691776506,0.0919400974769,1.859812,-0.62289423494,-0.0276129014349,0.07433,0.04433,-0.62289423494,-0.0572351300147
5696, 08/26  09:00:00,1.23168433743,0.0915510968012,2.928636,-1.69695166257,-0.0752258672017,0.07433,0.04433,-1.69695166257,0.125232790692
5697, 08/26  10:00:00,1.6681666854,0.123994829726,3.8319,-2.1637333146,-0.0959182978362,0.07433,0.04433,-2.1637333146,0.357892286885
5698, 08/26  11:00:00,1.85675552995,0.138012638541,4.151571,-2.29481547005,-0.101729169787,0.07433,0.04433,-2.29481547005,0.604646638504
5699, 08/26  12:00:00,1.98550295877,0.147582434925,2.006139,-0.02063604123,-0.000914795707726,0.07433,0.04433,-0.02063604123,0.606865567668
5700, 08/26  13:00:00,2.2528054839,0.167451031618,2.798666,-0.5458605161,-0.0241979966787,0.07433,0.04433,-0.5458605161,0.665560246819
5701, 08/26  14:00:00,2.35787321272,0.175260715901,2.99644,-0.63856678728,-0.0283076656801,0.07433,0.04433,-0.63856678728,0.734223342225
5702, 08/26  15:00:00,2.58415075592,0.192079925688,1.41684,1.16731075592,0.0867662084875,0.07433,0.04433,1.16731075592,0.608706056642
5703, 08/26  16:00:00,2.70718667657,0.201225185669,1.060963,1.64622367657,0.122363805879,0.07433,0.04433,1.64622367657,0.431692758086
5704, 08/26  17:00:00,2.84665348022,1.10828759945,0.615557,2.23109648022,0.868632792644,0.38933,0.35933,2.23109648022,0.191789910751
5705, 08/26  18:00:00,3.0493203674,1.18719189864,0.286875,2.7624453674,1.07550285489,0.38933,0.35933,2.7624453674,-0.105247225529
5706, 08/26  19:00:00,2.98085522203,1.16053636359,0.0,2.98085522203,1.16053636359,0.38933,0.35933,0.0,-0.105247225529
5707, 08/26  20:00:00,3.05069548108,1.18772727165,0.0,3.05069548108,1.18772727165,0.38933,0.35933,0.0,-0.105247225529
5708, 08/26  21:00:00,3.05385686972,1.18895809509,0.0,3.05385686972,1.18895809509,0.38933,0.35933,0.0,-0.105247225529
5709, 08/26  22:00:00,2.41333695122,0.179383335584,0.0,2.41333695122,0.179383335584,0.07433,0.04433,0.0,-0.105247225529
5710, 08/26  23:00:00,1.81002995292,0.134539526401,0.0,1.81002995292,0.134539526401,0.07433,0.04433,0.0,-0.105247225529
5711, 08/26  24:00:00,1.22405092329,0.0909837051281,0.0,1.22405092329,0.0909837051281,0.07433,0.04433,0.0,-0.105247225529
5712, 08/27  01:00:00,0.936894041181,0.069639334081,0.0,0.936894041181,0.069639334081,0.07433,0.04433,0.0,-0.105247225529
5713, 08/27  02:00:00,0.790119935928,0.0587296148375,0.0,0.790119935928,0.0587296148375,0.07433,0.04433,0.0,-0.105247225529
