,Date/Time,Load,Bill Before Solar,Solar,Net Load Solar Only,Bill Solar Only,Import Rate,Export Rate,basic storage,soc,Net Load (Solar and Storage),Bill PV + ESS,ESS Savings,yearly total savings
80, 01/04  09:00:00,1.34090502989,0.0738704580966,1.131098,0.20980702989,0.0115582692766,0.05509,0.02509,0.0,-0.0160941099988,0.20980702989,0.0115582692766,0.06231218882,1277.52298812
81, 01/04  10:00:00,1.07372167294,0.0591513269623,1.608207,-0.53448532706,-0.0134102368559,0.05509,0.02509,-0.53448532706,0.037818973903,0.0,0.0,0.0591513269623,1277.52298812
82, 01/04  11:00:00,1.02988969634,0.0567366233714,2.637406,-1.60751630366,-0.0403325840588,0.05509,0.02509,-1.60751630366,0.199967786911,0.0,0.0,0.0567366233714,1277.52298812
83, 01/04  12:00:00,1.04896635814,0.0577875566699,2.518956,-1.46998964186,-0.0368820401143,0.05509,0.02509,-1.46998964186,0.348244401598,0.0,0.0,0.0577875566699,1277.52298812
84, 01/04  13:00:00,1.03214748039,0.0568610046947,3.463681,-2.43153351961,-0.061007176007,0.05509,0.02509,-2.43153351961,0.593511135811,0.0,0.0,0.0568610046947,1277.52298812
85, 01/04  14:00:00,1.00604036756,0.0554227638489,2.753843,-1.74780263244,-0.0438523680479,0.05509,0.02509,-1.74780263244,0.769810512419,0.0,0.0,0.0554227638489,1277.52298812
86, 01/04  15:00:00,1.00949284344,0.0556129607451,2.140201,-1.13070815656,-0.0283694676481,0.05509,0.02509,-1.13070815656,0.883864089995,0.0,0.0,0.0556129607451,1277.52298812
87, 01/04  16:00:00,1.0965185483,0.0604072068258,0.82897,0.2675485483,0.0147392495258,0.05509,0.02509,0.2675485483,0.856876693706,0.0,0.0,0.0604072068258,1277.52298812
88, 01/04  17:00:00,1.41303662389,0.248242274085,0.186114,1.22692262389,0.215545766565,0.17568,0.14568,1.22692262389,0.733118044003,-1.11022302463e-16,-1.95043980966e-17,0.248242274085,1277.52298812
89, 01/04  18:00:00,2.00382228517,0.352031499059,0.0,2.00382228517,0.352031499059,0.17568,0.14568,2.00382228517,0.530994181073,0.0,0.0,0.352031499059,1277.52298812
90, 01/04  19:00:00,2.42352747639,0.425765307052,0.0,2.42352747639,0.425765307052,0.17568,0.14568,2.42352747639,0.286535009683,0.0,0.0,0.425765307052,1277.52298812
91, 01/04  20:00:00,2.39043451097,0.419951534887,0.0,2.39043451097,0.419951534887,0.17568,0.14568,2.39043451097,0.0454138977888,0.0,0.0,0.419951534887,1277.52298812
92, 01/04  21:00:00,2.20126869327,0.386718884034,0.0,2.20126869327,0.386718884034,0.17568,0.14568,0.0,0.0454138977888,2.20126869327,0.386718884034,5.55111512313e-17,1277.52298812
93, 01/04  22:00:00,2.01409478895,0.15669657458,0.0,2.01409478895,0.15669657458,0.0778,0.0478,0.0,0.0454138977888,2.01409478895,0.15669657458,0.0,1277.52298812
94, 01/04  23:00:00,1.66207059407,0.129309092219,0.0,1.66207059407,0.129309092219,0.0778,0.0478,0.0,0.0454138977888,1.66207059407,0.129309092219,0.0,1277.52298812
95, 01/04  24:00:00,1.30436721746,0.101479769518,0.0,1.30436721746,0.101479769518,0.0778,0.0478,0.0,0.0454138977888,1.30436721746,0.101479769518,1.38777878078e-17,1277.52298812
96, 01/05  01:00:00,0.955354757255,0.0743266001144,0.0,0.955354757255,0.0743266001144,0.0778,0.0478,0.0,0.0454138977888,0.955354757255,0.0743266001144,1.38777878078e-17,1277.52298812
97, 01/05  02:00:00,0.827968737814,0.0644159678019,0.0,0.827968737814,0.0644159678019,0.0778,0.0478,0.0,0.0454138977888,0.827968737814,0.0644159678019,1.38777878078e-17,1277.52298812
98, 01/05  03:00:00,0.782842355817,0.0609051352826,0.0,0.782842355817,0.0609051352826,0.0778,0.0478,0.0,0.0454138977888,0.782842355817,0.0609051352826,0.0,1277.52298812
99, 01/05  04:00:00,0.780164874112,0.0606968272059,0.0,0.780164874112,0.0606968272059,0.0778,0.0478,0.0,0.0454138977888,0.780164874112,0.0606968272059,2.77555756156e-17,1277.52298812
100, 01/05  05:00:00,0.805712968901,0.0626844689805,0.0,0.805712968901,0.0626844689805,0.0778,0.0478,0.0,0.0454138977888,0.805712968901,0.0626844689805,1.38777878078e-17,1277.52298812
101, 01/05  06:00:00,0.844860364534,0.0657301363607,0.0,0.844860364534,0.0657301363607,0.0778,0.0478,0.0,0.0454138977888,0.844860364534,0.0657301363607,0.0,1277.52298812
102, 01/05  07:00:00,1.11154063412,0.0864778613345,0.0,1.11154063412,0.0864778613345,0.0778,0.0478,0.0,0.0454138977888,1.11154063412,0.0864778613345,0.0,1277.52298812
103, 01/05  08:00:00,1.47632351849,0.114857969739,0.113026,1.36329751849,0.106064546939,0.0778,0.0478,0.0,0.0454138977888,1.36329751849,0.106064546939,0.0087934228,1277.52298812
104, 01/05  09:00:00,1.34614041273,0.0741588753373,0.844953,0.50118741273,0.0276104145673,0.05509,0.02509,0.0,0.0454138977888,0.50118741273,0.0276104145673,0.04654846077,1277.52298812
105, 01/05  10:00:00,1.08510748353,0.0597785712677,0.704608,0.38049948353,0.0209617165477,0.05509,0.02509,0.0,0.0454138977888,0.38049948353,0.0209617165477,0.03881685472,1277.52298812
106, 01/05  11:00:00,1.03826309397,0.0571979138468,2.139652,-1.10138890603,-0.0276338476523,0.05509,0.02509,-1.10138890603,0.156510067306,0.0,0.0,0.0571979138468,1277.52298812
107, 01/05  12:00:00,1.04896635814,0.0577875566699,2.450387,-1.40142064186,-0.0351616439043,0.05509,0.02509,-1.40142064186,0.297870184827,0.0,0.0,0.0577875566699,1277.52298812
